Site,CoreID,Species,Meadow_type,Location,Station,Latitude,Longitude,Country,Stock_0_20cm,Stock_0_50cm,Stock_20_50cm,Stock_20_50cm_estimate,d13C_surface,d13C_0_20cm,SD_d13C_0_20cm,N_d13C_0_20cm,d13C_0_50cm,SD_d13C_0_50cm,N_d13C_0_50cm,d13C_20_50cm,SD_d13C_20_50cm,N_d13C_20_50cm,d13C_leaf,SD_d13C_leaf,N_d13C_leaf,surface_soil_leaf_difference_d13C,z0_20_soil_leaf_difference_d13C,z20_50_soil_leaf_difference_d13C,Source
,BlueC1258,Zostera muelleri,monospecific,RHYI,,-38.45671667,145.2897,Australia,9.6,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1127,Zostera muelleri,monospecific,RHYI,,-38.4568,145.28995,Australia,18,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1112,Zostera muelleri,monospecific,RHYI,,-38.45678333,145.2908833,Australia,14.8,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1255,Zostera muelleri,monospecific,RHY,,-38.46351667,145.3102,Australia,21,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1835,Zostera muelleri,monospecific,RHY,,-38.46448333,145.3102,Australia,14.9,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1113,Zostera muelleri,monospecific,RHY,,-38.46401667,145.3102333,Australia,12.8,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1007,Zostera muelleri,monospecific,CHU,Churchill Island MNP,-38.50946667,145.3443667,Australia,21.2,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1425,Zostera muelleri,monospecific,CHU,Churchill Island MNP,-38.50931667,145.3443833,Australia,22,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1004,Zostera muelleri,monospecific,CHU,Churchill Island MNP,-38.5093,145.34445,Australia,21.3,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,LF25-1,Zostera marina,monospecific,Furen Lagoon,F25,43.30240833,145.3706472,Japan,10.9,36.9,26,26,-17.1,-18.7,0.8,20,-18.7,0.6,50,-18.6,0.44,30,,,,-7.4,-9,-8.9,"Watanabe, K, Seike, K, Kajihara, R, Montani, S, Kuwae, T. Relative sea‐level change regulates organic carbon accumulation in coastal habitats. Glob Change Biol. 2019; 25: 1063– 1077. "
1,1,Cymodocea serrulata,monospecific,"Trinity Inlet, QLD",ellie point,-16.8833,145.783,Australia,12.7,,,,-23.3,-23,0.92,4,,,,,,,,,,-12.7,-12.4,,"Lavery PS, Mateo M-A, Serrano O, Rozaimi M 2013 Variability in the Carbon Storage of Seagrass Habitats and Its Implications for Global Estimates of Blue Carbon Ecosystem Service. PLoS ONE 8(9): e73748. doi:10.1371/journal.pone.0073748"
1,2,Cymodocea serrulata,monospecific,"Trinity Inlet, QLD",ellie point,-16.8833,145.783,Australia,11.4,,,,-23.8,-23.4,1.07,4,,,,,,,,,,-13.2,-12.8,,"Lavery PS, Mateo M-A, Serrano O, Rozaimi M 2013 Variability in the Carbon Storage of Seagrass Habitats and Its Implications for Global Estimates of Blue Carbon Ecosystem Service. PLoS ONE 8(9): e73748. doi:10.1371/journal.pone.0073748"
1,3,Cymodocea serrulata,monospecific,"Trinity Inlet, QLD",ellie point,-16.8833,145.783,Australia,12.8,,,,-23.8,-23.5,1.1,4,,,,,,,,,,-13.2,-12.9,,"Lavery PS, Mateo M-A, Serrano O, Rozaimi M 2013 Variability in the Carbon Storage of Seagrass Habitats and Its Implications for Global Estimates of Blue Carbon Ecosystem Service. PLoS ONE 8(9): e73748. doi:10.1371/journal.pone.0073748"
1,4,Halodule uninervis,monospecific,"Trinity Inlet, QLD",bessie point,-16.8833,145.783,Australia,9.1,,,,-18.4,-20.6,1.68,4,,,,,,,-10.3,2.5,19,-8.1,-10.3,,"Lavery PS, Mateo M-A, Serrano O, Rozaimi M 2013 Variability in the Carbon Storage of Seagrass Habitats and Its Implications for Global Estimates of Blue Carbon Ecosystem Service. PLoS ONE 8(9): e73748. doi:10.1371/journal.pone.0073748"
1,5,Halodule uninervis,monospecific,"Trinity Inlet, QLD",bessie point,-16.8833,145.783,Australia,8.8,,,,-20.6,-20.6,0.71,4,,,,,,,,,,-10.3,-10.3,,"Lavery PS, Mateo M-A, Serrano O, Rozaimi M 2013 Variability in the Carbon Storage of Seagrass Habitats and Its Implications for Global Estimates of Blue Carbon Ecosystem Service. PLoS ONE 8(9): e73748. doi:10.1371/journal.pone.0073748"
1,6,Halodule uninervis,monospecific,"Trinity Inlet, QLD",bessie point,-16.8833,145.783,Australia,16.8,,,,-21.9,-16.4,6.85,4,,,,,,,,,,-11.6,-6.1,,"Lavery PS, Mateo M-A, Serrano O, Rozaimi M 2013 Variability in the Carbon Storage of Seagrass Habitats and Its Implications for Global Estimates of Blue Carbon Ecosystem Service. PLoS ONE 8(9): e73748. doi:10.1371/journal.pone.0073748"
2,7,Halodule uninervis,monospecific,"Trinity Inlet, QLD",bessie point,-16.8833,145.783,Australia,10.7,,,,-21,-21.3,0.21,4,,,,,,,,,,-10.7,-11,,"Lavery PS, Mateo M-A, Serrano O, Rozaimi M 2013 Variability in the Carbon Storage of Seagrass Habitats and Its Implications for Global Estimates of Blue Carbon Ecosystem Service. PLoS ONE 8(9): e73748. doi:10.1371/journal.pone.0073748"
2,8,Halodule uninervis,monospecific,"Trinity Inlet, QLD",bessie point,-16.8833,145.783,Australia,10.8,,,,-25.2,-21.9,2.22,4,,,,,,,,,,-14.9,-11.6,,"Lavery PS, Mateo M-A, Serrano O, Rozaimi M 2013 Variability in the Carbon Storage of Seagrass Habitats and Its Implications for Global Estimates of Blue Carbon Ecosystem Service. PLoS ONE 8(9): e73748. doi:10.1371/journal.pone.0073748"
2,9,Halodule uninervis,monospecific,"Trinity Inlet, QLD",bessie point,-16.8833,145.783,Australia,11,,,,-20.5,-21.7,1.15,4,,,,,,,,,,-10.2,-11.4,,"Lavery PS, Mateo M-A, Serrano O, Rozaimi M 2013 Variability in the Carbon Storage of Seagrass Habitats and Its Implications for Global Estimates of Blue Carbon Ecosystem Service. PLoS ONE 8(9): e73748. doi:10.1371/journal.pone.0073748"
1,25,Zostera capricorni,monospecific,"Trinity Inlet, QLD",ellie point,-16.8833,145.783,Australia,14.1,,,,-16.8,-15.4,1.01,4,,,,,,,-9.4,2.1,11,-7.4,-6,,"Lavery PS, Mateo M-A, Serrano O, Rozaimi M 2013 Variability in the Carbon Storage of Seagrass Habitats and Its Implications for Global Estimates of Blue Carbon Ecosystem Service. PLoS ONE 8(9): e73748. doi:10.1371/journal.pone.0073748"
1,26,Zostera capricorni,monospecific,"Trinity Inlet, QLD",ellie point,-16.8833,145.783,Australia,16.4,,,,-15.8,-16.4,0.46,4,,,,,,,,,,-6.4,-7,,"Lavery PS, Mateo M-A, Serrano O, Rozaimi M 2013 Variability in the Carbon Storage of Seagrass Habitats and Its Implications for Global Estimates of Blue Carbon Ecosystem Service. PLoS ONE 8(9): e73748. doi:10.1371/journal.pone.0073748"
1,27,Zostera capricorni,monospecific,"Trinity Inlet, QLD",ellie point,-16.8833,145.783,Australia,18.2,,,,-18.8,-16.5,1.76,4,,,,,,,,,,-9.4,-7.1,,"Lavery PS, Mateo M-A, Serrano O, Rozaimi M 2013 Variability in the Carbon Storage of Seagrass Habitats and Its Implications for Global Estimates of Blue Carbon Ecosystem Service. PLoS ONE 8(9): e73748. doi:10.1371/journal.pone.0073748"
6,13,"Cymodocea rotundata, Syringodium isoetifolium",multispecific,"Green Island, QLD",nw corner,-16.8833,145.783,Australia,5.9,,,,-13.4,-13.2,0.35,4,,,,,,,,,,,,,"Lavery PS, Mateo M-A, Serrano O, Rozaimi M 2013 Variability in the Carbon Storage of Seagrass Habitats and Its Implications for Global Estimates of Blue Carbon Ecosystem Service. PLoS ONE 8(9): e73748. doi:10.1371/journal.pone.0073748"
6,14,"Cymodocea rotundata, Syringodium isoetifolium",multispecific,"Green Island, QLD",nw corner,-16.8833,145.783,Australia,4.3,,,,-14.3,-14.7,0.4,4,,,,,,,,,,,,,"Lavery PS, Mateo M-A, Serrano O, Rozaimi M 2013 Variability in the Carbon Storage of Seagrass Habitats and Its Implications for Global Estimates of Blue Carbon Ecosystem Service. PLoS ONE 8(9): e73748. doi:10.1371/journal.pone.0073748"
6,15,"Cymodocea rotundata, Syringodium isoetifolium",multispecific,"Green Island, QLD",nw corner,-16.8833,145.783,Australia,5.4,,,,-12.2,-14.1,1.29,4,,,,,,,,,,,,,"Lavery PS, Mateo M-A, Serrano O, Rozaimi M 2013 Variability in the Carbon Storage of Seagrass Habitats and Its Implications for Global Estimates of Blue Carbon Ecosystem Service. PLoS ONE 8(9): e73748. doi:10.1371/journal.pone.0073748"
6,16,"Cymodocea rotundata, Halodule uninervis",multispecific,"Green Island, QLD",nw corner,-16.8833,145.783,Australia,5.5,,,,-17.6,-16.7,1.05,4,,,,,,,,,,,,,"Lavery PS, Mateo M-A, Serrano O, Rozaimi M 2013 Variability in the Carbon Storage of Seagrass Habitats and Its Implications for Global Estimates of Blue Carbon Ecosystem Service. PLoS ONE 8(9): e73748. doi:10.1371/journal.pone.0073748"
6,17,"Cymodocea rotundata, Halodule uninervis",multispecific,"Green Island, QLD",nw corner,-16.8833,145.783,Australia,5.4,,,,-16.9,-15.2,1.13,4,,,,,,,,,,,,,"Lavery PS, Mateo M-A, Serrano O, Rozaimi M 2013 Variability in the Carbon Storage of Seagrass Habitats and Its Implications for Global Estimates of Blue Carbon Ecosystem Service. PLoS ONE 8(9): e73748. doi:10.1371/journal.pone.0073748"
6,18,"Cymodocea rotundata, Halodule uninervis",multispecific,"Green Island, QLD",nw corner,-16.8833,145.783,Australia,3.4,,,,-17.7,-17.2,0.71,4,,,,,,,,,,,,,"Lavery PS, Mateo M-A, Serrano O, Rozaimi M 2013 Variability in the Carbon Storage of Seagrass Habitats and Its Implications for Global Estimates of Blue Carbon Ecosystem Service. PLoS ONE 8(9): e73748. doi:10.1371/journal.pone.0073748"
,BlueC1551,Zostera muelleri,monospecific,VB,Cape Liptrap Coastal Park,-38.65946667,145.7837667,Australia,11.6,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1563,Zostera muelleri,monospecific,VB,Cape Liptrap Coastal Park,-38.65945,145.7843167,Australia,10.2,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1557,Zostera muelleri,monospecific,VB,Cape Liptrap Coastal Park,-38.65945,145.78495,Australia,52.2,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1130,Zostera muelleri,monospecific,SP,Shallow Inlet Marine and Coastal Park,-38.83705,146.1527,Australia,8.9,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1554,Zostera muelleri,monospecific,SP,Shallow Inlet Marine and Coastal Park,-38.83646667,146.1528833,Australia,9.5,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1133,Zostera muelleri,monospecific,SP,Shallow Inlet Marine and Coastal Park,-38.83591667,146.1532,Australia,10,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1028,Zostera muelleri,monospecific,FOS,Corner Inlet Marine and Coastal Park,-38.69681667,146.24315,Australia,7.8,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1025,Zostera muelleri,monospecific,FOS,Corner Inlet Marine and Coastal Park,-38.69716667,146.2445833,Australia,9.8,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1022,Zostera muelleri,monospecific,FOS,Corner Inlet Marine and Coastal Park,-38.69725,146.2457333,Australia,11.6,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1451,Zostera muelleri,monospecific,PWH,,-38.69911667,146.4697667,Australia,37.5,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1542,Zostera muelleri,monospecific,PWH,,-38.69891667,146.47025,Australia,15.3,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1888,Posidonia australis,monospecific,SUNDAY,Nooramunga Marine and Coastal Park,-38.736654,146.626879,Australia,10.7,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1891,Posidonia australis,monospecific,SUNDAY,Nooramunga Marine and Coastal Park,-38.736741,146.627345,Australia,12.2,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1894,Posidonia australis,monospecific,SUNDAY,Nooramunga Marine and Coastal Park,-38.736749,146.627466,Australia,13.2,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1900,Posidonia australis,monospecific,SUNDAY,Nooramunga Marine and Coastal Park,-38.73691,146.627744,Australia,14.2,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1897,Posidonia australis,monospecific,SUNDAY,Nooramunga Marine and Coastal Park,-38.737174,146.627947,Australia,12,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1918,Zostera nigracaulis,monospecific,NOORA,Nooramunga Marine and Coastal Park,-38.69766,146.680752,Australia,11.8,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1912,Zostera nigracaulis,monospecific,NOORA,Nooramunga Marine and Coastal Park,-38.69751,146.680808,Australia,10.2,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1915,Zostera nigracaulis,monospecific,NOORA,Nooramunga Marine and Coastal Park,-38.69734,146.680848,Australia,6.9,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1079,Zostera muelleri,monospecific,PA,Nooramunga Marine and Coastal Park,-38.66981667,146.6975667,Australia,8.1,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1082,Zostera muelleri,monospecific,PA,Nooramunga Marine and Coastal Park,-38.66981667,146.6979,Australia,5.6,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1085,Zostera muelleri,monospecific,PA,Nooramunga Marine and Coastal Park,-38.66975,146.6983167,Australia,8.6,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1073,Zostera muelleri,monospecific,MNB,Nooramunga Marine and Coastal Park,-38.64728333,146.7854,Australia,7.2,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1231,Zostera muelleri,monospecific,MNB,Nooramunga Marine and Coastal Park,-38.64713333,146.7858333,Australia,8.4,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1728,Zostera muelleri,monospecific,MNB,Nooramunga Marine and Coastal Park,-38.64693333,146.7859667,Australia,6.6,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1722,Zostera muelleri,monospecific,MCL,Nooramunga Marine and Coastal Park,-38.61228333,146.8901667,Australia,15.4,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1867,Zostera muelleri,monospecific,MCL,Nooramunga Marine and Coastal Park,-38.61211667,146.8906,Australia,20.8,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1870,Zostera muelleri,monospecific,MCL,Nooramunga Marine and Coastal Park,-38.61196667,146.8912333,Australia,15.9,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1046,Zostera muelleri,monospecific,LAE,,-37.8744,147.9875,Australia,6.6,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1454,Zostera muelleri,monospecific,LAE,,-37.8743,147.9875167,Australia,6.5,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
,BlueC1205,Zostera muelleri,monospecific,LAE,,-37.87431667,147.9875333,Australia,5.3,,,,,,,,,,,,,,,,,,,,"Lewis, C.J.E.; Carnell, P.E.; Sanderman, J.; Baldock, J.A.; Macreadie, P.I. Variability and vulnerability of coastal ‘blue carbon’ stocks: A case study from southeast Australia. Ecosystems 2018, 21, 263–279."
